FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6746,
Runtime unhalted [s],0.5624,
Clock [MHz],2294.4726,
CPI,1.9362,
DP [MFLOP/s],1482.4322,
AVX DP [MFLOP/s],1480.0597,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],370.0149,
Scalar [MUOPS/s],2.3725,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693516343 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.481298,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525851000
CPU_CLK_UNHALTED_CORE,FIXC1,3340538000
CPU_CLK_UNHALTED_REF,FIXC2,3921498000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4813,
Runtime unhalted [s],1.2402,
Clock [MHz],2294.4787,
CPI,2.1893,
DP [MFLOP/s],1323.1642,
AVX DP [MFLOP/s],1321.6517,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],330.4129,
Scalar [MUOPS/s],1.5125,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693516343 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.465940,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510771000
CPU_CLK_UNHALTED_CORE,FIXC1,5562631000
CPU_CLK_UNHALTED_REF,FIXC2,6530049000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4659,
Runtime unhalted [s],2.0652,
Clock [MHz],2294.4755,
CPI,2.2155,
DP [MFLOP/s],1313.9008,
AVX DP [MFLOP/s],1312.7327,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],328.1832,
Scalar [MUOPS/s],1.1681,
Vectorization ratio,99.6453,
