FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6805,
Runtime unhalted [s],0.5693,
Clock [MHz],2294.5747,
CPI,1.9600,
DP [MFLOP/s],1469.4067,
AVX DP [MFLOP/s],1467.0550,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],366.7637,
Scalar [MUOPS/s],2.3517,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693629645 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.483465,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525850000
CPU_CLK_UNHALTED_CORE,FIXC1,3349060000
CPU_CLK_UNHALTED_REF,FIXC2,3931505000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4835,
Runtime unhalted [s],1.2433,
Clock [MHz],2294.5735,
CPI,2.1949,
DP [MFLOP/s],1321.2313,
AVX DP [MFLOP/s],1319.7211,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],329.9303,
Scalar [MUOPS/s],1.5103,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693629645 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.460536,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510770000
CPU_CLK_UNHALTED_CORE,FIXC1,5552802000
CPU_CLK_UNHALTED_REF,FIXC2,6518506000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4605,
Runtime unhalted [s],2.0615,
Clock [MHz],2294.5736,
CPI,2.2116,
DP [MFLOP/s],1316.7864,
AVX DP [MFLOP/s],1315.6158,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],328.9039,
Scalar [MUOPS/s],1.1707,
Vectorization ratio,99.6453,
