FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6879,
Runtime unhalted [s],0.5751,
Clock [MHz],2294.4988,
CPI,1.9798,
DP [MFLOP/s],1453.6779,
AVX DP [MFLOP/s],1451.3514,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],362.8378,
Scalar [MUOPS/s],2.3265,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693544423 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.476945,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525850000
CPU_CLK_UNHALTED_CORE,FIXC1,3334580000
CPU_CLK_UNHALTED_REF,FIXC2,3914507000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4769,
Runtime unhalted [s],1.2380,
Clock [MHz],2294.5008,
CPI,2.1854,
DP [MFLOP/s],1327.0639,
AVX DP [MFLOP/s],1325.5470,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],331.3867,
Scalar [MUOPS/s],1.5169,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693544423 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.465649,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510770000
CPU_CLK_UNHALTED_CORE,FIXC1,5563311000
CPU_CLK_UNHALTED_REF,FIXC2,6530846000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4656,
Runtime unhalted [s],2.0654,
Clock [MHz],2294.4999,
CPI,2.2158,
DP [MFLOP/s],1314.0558,
AVX DP [MFLOP/s],1312.8876,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],328.2219,
Scalar [MUOPS/s],1.1682,
Vectorization ratio,99.6453,
