FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6822,
Runtime unhalted [s],0.5703,
Clock [MHz],2294.5065,
CPI,1.9633,
DP [MFLOP/s],1465.8439,
AVX DP [MFLOP/s],1463.4979,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],365.8745,
Scalar [MUOPS/s],2.3460,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693548488 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.485811,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525851000
CPU_CLK_UNHALTED_CORE,FIXC1,3351827000
CPU_CLK_UNHALTED_REF,FIXC2,3934753000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4858,
Runtime unhalted [s],1.2444,
Clock [MHz],2294.5045,
CPI,2.1967,
DP [MFLOP/s],1319.1452,
AVX DP [MFLOP/s],1317.6373,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],329.4093,
Scalar [MUOPS/s],1.5079,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693548488 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.460621,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510771000
CPU_CLK_UNHALTED_CORE,FIXC1,5552398000
CPU_CLK_UNHALTED_REF,FIXC2,6518032000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4606,
Runtime unhalted [s],2.0614,
Clock [MHz],2294.5044,
CPI,2.2114,
DP [MFLOP/s],1316.7410,
AVX DP [MFLOP/s],1315.5703,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],328.8926,
Scalar [MUOPS/s],1.1706,
Vectorization ratio,99.6453,
