FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6908,
Runtime unhalted [s],0.5773,
Clock [MHz],2294.5118,
CPI,1.9875,
DP [MFLOP/s],1447.5968,
AVX DP [MFLOP/s],1445.2800,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],361.3200,
Scalar [MUOPS/s],2.3168,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693552997 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.489548,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525851000
CPU_CLK_UNHALTED_CORE,FIXC1,3360407000
CPU_CLK_UNHALTED_REF,FIXC2,3944830000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4895,
Runtime unhalted [s],1.2476,
Clock [MHz],2294.5056,
CPI,2.2023,
DP [MFLOP/s],1315.8357,
AVX DP [MFLOP/s],1314.3316,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],328.5829,
Scalar [MUOPS/s],1.5041,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693552997 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.471140,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510771000
CPU_CLK_UNHALTED_CORE,FIXC1,5577399000
CPU_CLK_UNHALTED_REF,FIXC2,6547379000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4711,
Runtime unhalted [s],2.0706,
Clock [MHz],2294.5090,
CPI,2.2214,
DP [MFLOP/s],1311.1359,
AVX DP [MFLOP/s],1309.9703,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],327.4926,
Scalar [MUOPS/s],1.1656,
Vectorization ratio,99.6453,
