FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6810,
Runtime unhalted [s],0.5693,
Clock [MHz],2294.5334,
CPI,1.9600,
DP [MFLOP/s],1468.5237,
AVX DP [MFLOP/s],1466.1734,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],366.5433,
Scalar [MUOPS/s],2.3503,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693586533 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.482110,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525850000
CPU_CLK_UNHALTED_CORE,FIXC1,3345935000
CPU_CLK_UNHALTED_REF,FIXC2,3927839000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4821,
Runtime unhalted [s],1.2422,
Clock [MHz],2294.5354,
CPI,2.1928,
DP [MFLOP/s],1322.4393,
AVX DP [MFLOP/s],1320.9276,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],330.2319,
Scalar [MUOPS/s],1.5117,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693586533 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.454937,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510770000
CPU_CLK_UNHALTED_CORE,FIXC1,5539702000
CPU_CLK_UNHALTED_REF,FIXC2,6503133000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4549,
Runtime unhalted [s],2.0566,
Clock [MHz],2294.5351,
CPI,2.2064,
DP [MFLOP/s],1319.7896,
AVX DP [MFLOP/s],1318.6163,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],329.6541,
Scalar [MUOPS/s],1.1733,
Vectorization ratio,99.6453,
