FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6789,
Runtime unhalted [s],0.5674,
Clock [MHz],2294.5597,
CPI,1.9532,
DP [MFLOP/s],1472.9224,
AVX DP [MFLOP/s],1470.5651,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],367.6413,
Scalar [MUOPS/s],2.3573,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693610598 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.486260,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525851000
CPU_CLK_UNHALTED_CORE,FIXC1,3354081000
CPU_CLK_UNHALTED_REF,FIXC2,3937395000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4863,
Runtime unhalted [s],1.2452,
Clock [MHz],2294.5598,
CPI,2.1982,
DP [MFLOP/s],1318.7467,
AVX DP [MFLOP/s],1317.2392,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],329.3098,
Scalar [MUOPS/s],1.5074,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693610598 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.460934,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510771000
CPU_CLK_UNHALTED_CORE,FIXC1,5552107000
CPU_CLK_UNHALTED_REF,FIXC2,6517691000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4609,
Runtime unhalted [s],2.0612,
Clock [MHz],2294.5571,
CPI,2.2113,
DP [MFLOP/s],1316.5735,
AVX DP [MFLOP/s],1315.4030,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],328.8508,
Scalar [MUOPS/s],1.1705,
Vectorization ratio,99.6453,
