FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,249600000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi2500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6800,
Runtime unhalted [s],0.5686,
Clock [MHz],2294.5577,
CPI,1.9574,
DP [MFLOP/s],1470.5011,
AVX DP [MFLOP/s],1468.1476,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],367.0369,
Scalar [MUOPS/s],2.3534,
Vectorization ratio,99.3629,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693616823 GHz,
TABLE,Region jacobi3500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],1.479343,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1525850000
CPU_CLK_UNHALTED_CORE,FIXC1,3339691000
CPU_CLK_UNHALTED_REF,FIXC2,3920508000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2240440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,489440000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi3500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],1.4793,
Runtime unhalted [s],1.2399,
Clock [MHz],2294.5618,
CPI,2.1887,
DP [MFLOP/s],1324.9128,
AVX DP [MFLOP/s],1323.3983,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],330.8496,
Scalar [MUOPS/s],1.5145,
Vectorization ratio,99.5443,
STRUCT,Info,3
CPU name:,Intel(R) Xeon(R) Platinum 8174 CPU @ 3.10GHz,
CPU type:,Intel Skylake SP processor,
CPU clock:,2.693616823 GHz,
TABLE,Region jacobi4500,Group 1 Raw,FLOPS_DP,7
Region Info,HWThread 0,
RDTSC Runtime [s],2.459572,
call count,40,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,2510770000
CPU_CLK_UNHALTED_CORE,FIXC1,5549204000
CPU_CLK_UNHALTED_REF,FIXC2,6514293000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2880440
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,809280000
FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE,PMC3,0
TABLE,Region jacobi4500,Group 1 Metric,FLOPS_DP,10
Metric,HWThread 0,
Runtime (RDTSC) [s],2.4596,
Runtime unhalted [s],2.0601,
Clock [MHz],2294.5589,
CPI,2.2102,
DP [MFLOP/s],1317.3025,
AVX DP [MFLOP/s],1316.1314,
AVX512 DP [MFLOP/s],0,
Packed [MUOPS/s],329.0329,
Scalar [MUOPS/s],1.1711,
Vectorization ratio,99.6453,
